172.23.73.174;2023-08-30 11:15:54.361355;-20.472954249;-43.935871379
172.23.73.174;2023-08-31 11:38:25.715007;-20.453393803;-43.918506361
172.23.73.174;2023-08-31 11:42:51.874556;-20.465898301;-43.921253384
172.23.73.174;2023-08-31 11:43:11.681731;-20.467077645;-43.921943765
172.23.73.174;2023-08-31 15:02:20.761437;Erro;Erro;
172.23.73.174;2023-09-05 10:38:40.312874;-20.462542044;-43.925479077
172.23.73.174;2023-09-05 10:39:57.915962;-20.466384481;-43.925542420
172.23.73.174;2023-10-09 10:24:36.971304;-20.465265686;-43.929807314
172.23.73.174;2023-10-09 10:25:18.330483;-20.463028623;-43.928631664
172.23.73.174;2023-10-09 10:26:01.810240;-20.461559263;-43.926210047
172.23.73.174;2023-10-09 10:26:43.051973;-20.460744687;-43.924412562
172.23.73.174;2023-10-09 10:27:26.655613;-20.459991420;-43.922680508
172.23.73.174;2023-10-09 10:28:13.137352;-20.461793583;-43.921339456
172.23.73.174;2023-10-09 10:28:55.089394;-20.462741145;-43.920481547
172.23.73.174;2023-10-09 10:29:43.197473;-20.461124283;-43.918371155
172.23.73.174;2023-10-09 10:30:25.878311;-20.461324313;-43.915437762
172.23.73.174;2023-10-09 10:31:13.483894;-20.462578335;-43.912570905
172.23.73.174;2023-10-09 10:31:55.867645;-20.463815037;-43.910121894
172.23.73.174;2023-10-09 10:32:42.863620;-20.466110061;-43.908524416
172.23.73.174;2023-10-09 10:33:26.069337;-20.466079176;-43.907566789
172.23.73.174;2023-10-09 10:34:13.487578;-20.465360564;-43.907092490
172.23.73.174;2023-10-09 10:34:55.732219;-20.463694225;-43.905846839
172.23.73.174;2023-10-09 10:35:44.631702;-20.461836865;-43.904059065
172.23.73.174;2023-10-09 10:36:25.668813;-20.461495214;-43.902762636
172.23.73.174;2023-10-09 10:37:15.007298;-20.462250469;-43.901234072
172.23.73.174;2023-10-09 10:37:56.307275;-20.462965608;-43.900267392
172.23.73.174;2023-10-09 10:38:43.456550;-20.464419761;-43.899527734
172.23.73.174;2023-10-09 10:39:25.291331;-20.463265702;-43.897932839
172.23.73.174;2023-10-09 10:40:13.049468;-20.462966987;-43.897780140
172.23.73.174;2023-10-09 10:40:55.561320;-20.463007271;-43.897783508
172.23.73.174;2023-10-09 10:41:43.389402;-20.463905143;-43.898198951
172.23.73.174;2023-10-09 10:42:25.751384;-20.462840923;-43.900366487
172.23.73.174;2023-10-09 10:43:12.409317;-20.461810165;-43.904119441
172.23.73.174;2023-10-09 10:43:55.092553;-20.465111677;-43.906922235
172.23.73.174;2023-10-09 10:44:41.071862;-20.464668975;-43.909197210
172.23.73.174;2023-10-09 10:45:24.977348;-20.462835054;-43.911866100
172.23.73.174;2023-10-09 10:46:10.981546;-20.461287166;-43.915337858
172.23.73.174;2023-10-09 10:46:53.804442;-20.460998353;-43.918337583
172.23.73.174;2023-10-09 10:47:40.748195;-20.462912337;-43.920765391
172.23.73.174;2023-10-09 10:48:23.484739;-20.460463800;-43.921287884
172.23.73.174;2023-10-09 10:49:10.394195;-20.459905276;-43.923032842
172.23.73.174;2023-10-09 10:49:53.808689;-20.460660354;-43.924233692
172.23.73.174;2023-10-09 10:50:42.931336;-20.461559033;-43.927375670
172.23.73.174;2023-10-09 10:51:23.809403;-20.464844890;-43.929626987
172.23.73.174;2023-10-09 10:52:10.004654;-20.467289013;-43.930887574
172.23.73.174;2023-10-09 10:52:52.282826;-20.467731784;-43.931034716
172.23.73.174;2023-10-09 10:53:39.090645;-20.466529817;-43.932271195
172.23.73.174;2023-10-09 10:54:23.545468;-20.463667923;-43.932826619
172.23.73.174;2023-10-09 10:55:10.197213;-20.460214625;-43.933334518
172.23.73.174;2023-10-09 10:55:52.301373;-20.456063827;-43.934704114
172.23.73.174;2023-10-09 10:56:39.497220;-20.451344383;-43.934271618
172.23.73.174;2023-10-09 10:57:22.573864;-20.449781051;-43.934120693
172.23.73.174;2023-10-09 10:58:08.625424;-20.449778851;-43.934121605
172.23.73.174;2023-10-09 10:58:52.074884;-20.449777453;-43.934122662
172.23.73.174;2023-10-09 10:59:38.599441;-20.449924817;-43.933990214
172.23.73.174;2023-10-09 11:00:21.957298;-20.449915434;-43.933966964
172.23.73.174;2023-10-09 11:01:08.049698;-20.449914938;-43.933966836
172.23.73.174;2023-10-09 11:01:52.521470;-20.450483152;-43.934236523
172.23.73.174;2023-10-09 11:02:38.937371;-20.453519822;-43.934851533
172.23.73.174;2023-10-09 11:03:22.210927;-20.456415587;-43.934791793
172.23.73.174;2023-10-09 11:04:08.491445;-20.459356993;-43.933723936
172.23.73.174;2023-10-09 11:04:52.160070;-20.461897608;-43.932712251
172.23.73.174;2023-10-09 11:05:38.418353;-20.464008187;-43.932899243
172.23.73.174;2023-10-09 11:06:21.835923;-20.465749611;-43.932507105
172.23.73.174;2023-10-09 11:07:07.985875;-20.467648360;-43.932488870
172.23.73.174;2023-10-09 11:07:50.920086;-20.467622609;-43.931032483
172.23.73.174;2023-10-09 11:08:36.465297;-20.465977260;-43.930132226
172.23.73.174;2023-10-09 11:09:21.096471;-20.464336090;-43.929249751
172.23.73.174;2023-10-09 11:10:07.427319;-20.461994142;-43.927929840
172.23.73.174;2023-10-09 11:10:50.788751;-20.461421182;-43.925861089
172.23.73.174;2023-10-09 11:11:37.429476;-20.460687816;-43.924136421
172.23.73.174;2023-10-09 11:12:20.369402;-20.460027672;-43.922467874
172.23.73.174;2023-10-09 11:13:07.342782;-20.461302315;-43.921235404
172.23.73.174;2023-10-09 11:13:49.839684;-20.463084061;-43.921031853
172.23.73.174;2023-10-09 11:14:34.156377;-20.461642029;-43.919181473
172.23.73.174;2023-10-09 11:15:17.717363;-20.461247339;-43.916887640
172.23.73.174;2023-10-09 11:16:04.040676;-20.462075400;-43.914008293
172.23.73.174;2023-10-09 11:16:47.787190;-20.463267276;-43.911166313
172.23.73.174;2023-10-09 11:17:34.133904;-20.464662299;-43.909308212
172.23.73.174;2023-10-09 11:18:18.281625;-20.466231674;-43.907795031
172.23.73.174;2023-10-09 11:19:03.896482;-20.465195735;-43.906857752
172.23.73.174;2023-10-09 11:19:49.195090;-20.463246456;-43.905594323
172.23.73.174;2023-10-09 11:20:42.276758;-20.461656712;-43.903690912
172.23.73.174;2023-10-09 11:21:17.114579;-20.461490772;-43.902589672
172.23.73.174;2023-10-09 11:22:01.965210;-20.462251275;-43.901234951
172.23.73.174;2023-10-09 11:22:46.328780;-20.463016301;-43.900203383
172.23.73.174;2023-10-09 11:23:31.947680;-20.464461278;-43.899515130
172.23.73.174;2023-10-10 11:57:07.940555;Erro;Erro;
172.23.73.174;2023-10-10 11:57:48.904565;Erro;Erro;
172.23.73.174;2023-10-10 11:58:29.834079;Erro;Erro;
172.23.73.174;2023-10-10 11:59:12.844543;Erro;Erro;
172.23.73.174;2023-10-10 11:59:55.872539;Erro;Erro;
172.23.73.174;2023-10-10 12:00:42.952703;Erro;Erro;
172.23.73.174;2023-10-10 12:01:23.932624;Erro;Erro;
172.23.73.174;2023-10-10 12:02:11.018178;Erro;Erro;
172.23.73.174;2023-10-10 12:02:51.988561;Erro;Erro;
172.23.73.174;2023-10-10 12:03:39.080588;Erro;Erro;
172.23.73.174;2023-10-10 12:04:22.089064;Erro;Erro;
172.23.73.174;2023-10-10 12:05:07.156539;Erro;Erro;
172.23.73.174;2023-10-10 12:05:50.156542;Erro;Erro;
172.23.73.174;2023-10-10 12:06:33.172564;Erro;Erro;
172.23.73.174;2023-10-10 12:07:16.168573;Erro;Erro;
172.23.73.174;2023-10-10 12:07:59.180566;Erro;Erro;
172.23.73.174;2023-10-10 12:08:42.208547;Erro;Erro;
172.23.73.174;2023-10-10 12:09:25.208522;Erro;Erro;
172.23.73.174;2023-10-10 12:10:12.300544;Erro;Erro;
172.23.73.174;2023-10-10 12:10:55.312546;Erro;Erro;
172.23.73.174;2023-10-10 12:11:40.380557;Erro;Erro;
172.23.73.174;2023-10-10 12:12:25.416596;Erro;Erro;
172.23.73.174;2023-10-10 12:13:10.516567;Erro;Erro;
172.23.73.174;2023-10-10 12:13:53.500543;Erro;Erro;
172.23.73.174;2023-10-10 12:14:38.564607;Erro;Erro;
172.23.73.174;2023-10-10 12:15:21.556543;Erro;Erro;
172.23.73.174;2023-10-10 12:16:06.628577;Erro;Erro;
172.23.73.174;2023-10-10 12:16:49.608569;Erro;Erro;
172.23.73.174;2023-10-10 12:17:32.624706;Erro;Erro;
172.23.73.174;2023-10-10 12:18:15.660575;Erro;Erro;
172.23.73.174;2023-10-10 12:19:00.681976;Erro;Erro;
172.23.73.174;2023-10-10 12:19:41.668538;Erro;Erro;
172.23.73.174;2023-10-10 12:20:24.651147;Erro;Erro;
172.23.73.174;2023-10-10 12:21:11.760541;Erro;Erro;
172.23.73.174;2023-10-10 12:21:54.768545;Erro;Erro;
172.23.73.174;2023-10-10 12:22:41.864583;Erro;Erro;
