172.23.73.94;2023-08-30 11:18:00.311489;Erro;Erro;
172.23.73.94;2023-08-31 11:38:22.620644;-20.462874448;-43.919396797
172.23.73.94;2023-08-31 11:39:23.660345;-20.466144302;-43.921412766
172.23.73.94;2023-08-31 11:43:08.421393;-20.474596677;-43.927133408
172.23.73.94;2023-08-31 11:52:02.300642;-20.473616761;-43.939477182
172.23.73.94;2023-08-31 11:52:54.846947;-20.477282387;-43.939745658
172.23.73.94;2023-08-31 15:02:17.943307;Erro;Erro;
172.23.73.94;2023-08-31 15:13:15.464883;Erro;Erro;
172.23.73.94;2023-09-05 10:38:36.984720;-20.454744823;-43.920739110
172.23.73.94;2023-09-05 10:39:16.451522;-20.452751090;-43.919649523
172.23.73.94;2023-10-09 10:24:32.253284;-20.461469035;-43.923870643
172.23.73.94;2023-10-09 10:25:13.644352;-20.461286715;-43.924000543
172.23.73.94;2023-10-09 10:25:56.440088;-20.461162495;-43.925110230
172.23.73.94;2023-10-09 10:26:38.215460;-20.462105520;-43.928194082
172.23.73.94;2023-10-09 10:27:20.782781;-20.464932914;-43.929700835
172.23.73.94;2023-10-09 10:28:08.819946;-20.467132691;-43.930801510
172.23.73.94;2023-10-09 10:28:50.316993;-20.467331941;-43.932389152
172.23.73.94;2023-10-09 10:29:38.274277;-20.464728609;-43.931351948
172.23.73.94;2023-10-09 10:30:21.137406;-20.462137802;-43.930890724
172.23.73.94;2023-10-09 10:31:12.728111;-20.459810924;-43.930908263
172.23.73.94;2023-10-09 10:31:50.789763;-20.457205324;-43.931643043
172.23.73.94;2023-10-09 10:32:38.282555;-20.457148626;-43.931938541
172.23.73.94;2023-10-09 10:33:20.656424;-20.457148535;-43.931938757
172.23.73.94;2023-10-09 10:34:08.317345;-20.457003022;-43.932093883
172.23.73.94;2023-10-09 10:34:53.613607;-20.457004680;-43.932092766
172.23.73.94;2023-10-09 10:35:38.951348;-20.457005066;-43.932094253
172.23.73.94;2023-10-09 10:36:20.911328;-20.457004472;-43.932095429
172.23.73.94;2023-10-09 10:37:07.961722;-20.457163553;-43.931528993
172.23.73.94;2023-10-09 10:37:51.415149;-20.459490012;-43.931034394
172.23.73.94;2023-10-09 10:38:38.353391;-20.461616405;-43.931079683
172.23.73.94;2023-10-09 10:39:20.729351;-20.460189761;-43.929338728
172.23.73.94;2023-10-09 10:40:08.191134;-20.457760647;-43.927056264
172.23.73.94;2023-10-09 10:40:50.678203;-20.454869978;-43.926550207
172.23.73.94;2023-10-09 10:41:38.188971;-20.453415501;-43.925115524
172.23.73.94;2023-10-09 10:42:20.365019;-20.454144918;-43.922941592
