172.23.73.114;2023-08-30 11:15:56.629779;-20.449509651;-43.921828484
172.23.73.114;2023-08-31 11:38:23.058692;-20.476222785;-43.923062637
172.23.73.114;2023-08-31 11:39:29.604084;-20.476222686;-43.923063113
172.23.73.114;2023-08-31 11:43:08.948461;-20.476222613;-43.923064336
172.23.73.114;2023-08-31 11:50:54.781778;-20.476221914;-43.923064337
172.23.73.114;2023-08-31 11:51:57.380298;-20.476222304;-43.923063870
172.23.73.114;2023-08-31 15:02:18.711420;Erro;Erro;
172.23.73.114;2023-08-31 15:09:19.075002;Erro;Erro;
172.23.73.114;2023-10-09 10:24:33.421791;-20.453168224;-43.916193606
172.23.73.114;2023-10-09 10:25:15.072582;-20.456023868;-43.916155610
172.23.73.114;2023-10-09 10:25:56.699240;-20.458133777;-43.917881470
172.23.73.114;2023-10-09 10:26:39.765315;-20.460584721;-43.918792520
172.23.73.114;2023-10-09 10:27:21.916025;-20.461919295;-43.919538444
172.23.73.114;2023-10-09 10:28:09.858945;-20.462612441;-43.921429960
172.23.73.114;2023-10-09 10:28:51.688391;-20.461313961;-43.921156606
172.23.73.114;2023-10-09 10:29:39.968679;-20.460006322;-43.922252020
172.23.73.114;2023-10-09 10:30:21.770151;-20.460165649;-43.923550527
172.23.73.114;2023-10-09 10:31:11.819382;-20.461361767;-43.925384657
172.23.73.114;2023-10-09 10:31:51.901934;-20.462400066;-43.927741798
172.23.73.114;2023-10-09 10:32:39.885843;-20.464782964;-43.928478795
172.23.73.114;2023-10-09 10:33:21.533064;-20.467363711;-43.929030870
172.23.73.114;2023-10-09 10:34:09.674641;-20.468087585;-43.929325119
172.23.73.114;2023-10-09 10:34:51.743002;-20.468053621;-43.929396709
172.23.73.114;2023-10-09 10:35:40.242472;-20.465828055;-43.928621018
172.23.73.114;2023-10-09 10:36:22.171028;-20.466568039;-43.929979235
172.23.73.114;2023-10-09 10:37:09.739131;-20.467974402;-43.931972707
172.23.73.114;2023-10-09 10:37:52.900180;-20.465775168;-43.932280709
172.23.73.114;2023-10-09 10:38:40.370600;-20.462361174;-43.932519400
172.23.73.114;2023-10-09 10:39:24.855833;-20.457837049;-43.934356524
172.23.73.114;2023-10-09 10:40:09.653828;-20.453120776;-43.934622015
172.23.73.114;2023-10-09 10:40:51.749506;-20.450168389;-43.934274183
172.23.73.114;2023-10-09 10:41:39.471887;-20.449983540;-43.934254073
172.23.73.114;2023-10-09 10:42:21.573442;-20.449761267;-43.934064748
172.23.73.114;2023-10-09 10:43:09.184020;-20.449813346;-43.934097546
172.23.73.114;2023-10-09 10:43:51.117370;-20.449812749;-43.934098071
172.23.73.114;2023-10-09 10:44:36.875038;-20.449812175;-43.934098663
172.23.73.114;2023-10-09 10:45:20.401357;-20.450069321;-43.934063403
172.23.73.114;2023-10-09 10:46:06.235095;-20.449952492;-43.933983186
172.23.73.114;2023-10-09 10:46:49.672536;-20.449950823;-43.933984265
172.23.73.114;2023-10-09 10:47:35.997356;-20.449950878;-43.933984622
172.23.73.114;2023-10-09 10:48:20.109377;-20.449951735;-43.933984608
172.23.73.114;2023-10-09 10:49:06.327675;-20.449965675;-43.934002365
172.23.73.114;2023-10-09 10:49:49.939185;-20.452286479;-43.934536427
172.23.73.114;2023-10-09 10:50:35.929337;-20.455350208;-43.934935001
172.23.73.114;2023-10-09 10:51:19.213696;-20.458202488;-43.934258874
172.23.73.114;2023-10-09 10:52:07.178244;-20.461238838;-43.933030585
172.23.73.114;2023-10-09 10:52:49.084781;-20.463503344;-43.932898624
172.23.73.114;2023-10-09 10:53:33.431313;-20.465868363;-43.932487985
172.23.73.114;2023-10-09 10:54:20.310178;-20.467809186;-43.932512200
172.23.73.114;2023-10-09 10:55:04.263552;-20.467146053;-43.930768250
172.23.73.114;2023-10-09 10:55:48.792298;-20.464852490;-43.929590426
172.23.73.114;2023-10-09 10:56:33.139344;-20.462199963;-43.928073114
172.23.73.114;2023-10-09 10:57:18.467263;-20.461319493;-43.925273436
172.23.73.114;2023-10-09 10:58:04.037634;-20.460083757;-43.923257445
172.23.73.114;2023-10-09 10:58:48.193554;-20.460710396;-43.921296074
172.23.73.114;2023-10-09 10:59:33.412049;-20.462587332;-43.921608312
172.23.73.114;2023-10-09 11:00:18.225204;-20.462103213;-43.919677657
172.23.73.114;2023-10-09 11:01:02.637774;-20.461202207;-43.917766213
172.23.73.114;2023-10-09 11:01:48.433359;-20.461727374;-43.914766513
172.23.73.114;2023-10-09 11:02:32.606278;-20.462811238;-43.912091999
172.23.73.114;2023-10-09 11:03:18.499163;-20.464051338;-43.909872218
172.23.73.114;2023-10-09 11:04:02.458873;-20.466356898;-43.908112974
172.23.73.114;2023-10-09 11:04:47.993363;-20.465261840;-43.906988884
172.23.73.114;2023-10-09 11:05:33.077660;-20.462999947;-43.905399958
172.23.73.114;2023-10-09 11:06:19.168988;-20.461617994;-43.903557688
172.23.73.114;2023-10-09 11:07:03.139274;-20.461768603;-43.901898283
172.23.73.114;2023-10-09 11:07:46.967106;-20.462612861;-43.900832934
172.23.73.114;2023-10-09 11:08:31.913560;-20.463685763;-43.899845259
172.23.73.114;2023-10-09 11:09:17.319957;-20.464003513;-43.898211736
172.23.73.114;2023-10-09 11:10:01.411275;-20.463579006;-43.897941884
172.23.73.114;2023-10-09 11:10:47.860348;-20.463112937;-43.897882013
172.23.73.114;2023-10-09 11:11:31.637537;-20.463091585;-43.897839828
172.23.73.114;2023-10-09 11:12:16.881292;-20.463114863;-43.897594794
172.23.73.114;2023-10-09 11:13:01.709500;-20.463188929;-43.897675863
172.23.73.114;2023-10-09 11:13:46.494547;-20.464165306;-43.898378201
172.23.73.114;2023-10-09 11:14:29.841030;-20.462678972;-43.900594323
172.23.73.114;2023-10-09 11:15:13.981299;-20.462355806;-43.904807114
172.23.73.114;2023-10-09 11:15:57.373443;-20.464898101;-43.906803407
172.23.73.114;2023-10-09 11:16:43.909518;-20.465337760;-43.908834195
172.23.73.114;2023-10-09 11:17:28.149317;-20.463520094;-43.910562591
172.23.73.114;2023-10-09 11:18:14.478732;-20.462037753;-43.914097814
172.23.73.114;2023-10-09 11:18:58.123590;-20.460955509;-43.918450177
172.23.73.114;2023-10-09 11:19:45.725888;-20.462593109;-43.921398942
172.23.73.114;2023-10-09 11:20:29.921919;-20.459966610;-43.922436917
172.23.73.114;2023-10-09 11:21:13.553389;-20.461050733;-43.925071118
172.23.73.114;2023-10-09 11:21:57.198453;-20.463368931;-43.928859118
172.23.73.114;2023-10-09 11:22:43.699351;-20.467128916;-43.930766533
172.23.73.114;2023-10-09 11:23:26.119496;-20.466435529;-43.932251319
172.23.73.114;2023-10-10 11:54:54.136826;-20.461540479;-43.924211803
172.23.73.114;2023-10-10 11:55:35.833433;-20.461479395;-43.923877851
172.23.73.114;2023-10-10 11:56:16.825650;-20.461482370;-43.923878896
172.23.73.114;2023-10-10 11:56:59.448030;-20.461481349;-43.923877702
172.23.73.114;2023-10-10 11:59:51.764549;Erro;Erro;
172.23.73.114;2023-10-10 12:00:36.828594;Erro;Erro;
172.23.73.114;2023-10-10 12:01:19.832520;Erro;Erro;
172.23.73.114;2023-10-10 12:02:04.880802;Erro;Erro;
172.23.73.114;2023-10-10 12:02:49.944548;Erro;Erro;
172.23.73.114;2023-10-10 12:03:32.952616;Erro;Erro;
172.23.73.114;2023-10-10 12:04:18.012552;Erro;Erro;
172.23.73.114;2023-10-10 12:05:01.012568;Erro;Erro;
172.23.73.114;2023-10-10 12:05:46.064546;Erro;Erro;
172.23.73.114;2023-10-10 12:06:29.064904;Erro;Erro;
172.23.73.114;2023-10-10 12:07:12.080568;Erro;Erro;
172.23.73.114;2023-10-10 12:07:55.080592;Erro;Erro;
172.23.73.114;2023-10-10 12:08:40.140549;Erro;Erro;
172.23.73.114;2023-10-10 12:09:21.132565;Erro;Erro;
172.23.73.114;2023-10-10 12:10:08.212549;Erro;Erro;
172.23.73.114;2023-10-10 12:10:51.216550;Erro;Erro;
172.23.73.114;2023-10-10 12:11:36.305414;Erro;Erro;
172.23.73.114;2023-10-10 12:12:21.336546;Erro;Erro;
172.23.73.114;2023-10-10 12:13:06.384549;Erro;Erro;
172.23.73.114;2023-10-10 12:13:49.388544;Erro;Erro;
172.23.73.114;2023-10-10 12:14:34.444545;Erro;Erro;
172.23.73.114;2023-10-10 12:15:17.452542;Erro;Erro;
172.23.73.114;2023-10-10 12:16:02.517222;Erro;Erro;
172.23.73.114;2023-10-10 12:16:45.524575;Erro;Erro;
172.23.73.114;2023-10-10 12:17:28.524564;Erro;Erro;
172.23.73.114;2023-10-10 12:18:13.588550;Erro;Erro;
172.23.73.114;2023-10-10 12:18:56.584550;Erro;Erro;
172.23.73.114;2023-10-10 12:19:39.600548;Erro;Erro;
172.23.73.114;2023-10-10 12:20:22.604542;Erro;Erro;
172.23.73.114;2023-10-10 12:21:07.676586;Erro;Erro;
172.23.73.114;2023-10-10 12:21:50.684558;Erro;Erro;
172.23.73.114;2023-10-10 12:22:35.728544;Erro;Erro;
172.23.73.114;2023-10-10 12:23:20.780544;Erro;Erro;
172.23.73.114;2023-10-10 12:24:05.852539;Erro;Erro;
172.23.73.114;2023-10-10 12:24:50.889817;Erro;Erro;
172.23.73.114;2023-10-10 12:25:35.952541;Erro;Erro;
172.23.73.114;2023-10-10 12:26:21.016535;Erro;Erro;
172.23.73.114;2023-10-10 12:27:06.056548;Erro;Erro;
172.23.73.114;2023-10-10 12:27:49.096585;Erro;Erro;
