172.23.73.14;2023-08-30 11:15:43.685540;-20.476213201;-43.939860051
172.23.73.14;2023-08-31 11:38:19.982912;-20.448576662;-43.921225992
172.23.73.14;2023-08-31 11:39:19.444801;-20.448577102;-43.921226515
172.23.73.14;2023-08-31 11:43:05.903630;-20.448439736;-43.920727617
172.23.73.14;2023-08-31 15:02:54.542777;Erro;Erro;
172.23.73.14;2023-08-31 15:24:08.237645;Erro;Erro;
172.23.73.14;2023-09-05 10:38:33.280884;-20.461937527;-43.925979674
172.23.73.14;2023-09-05 10:39:12.320943;-20.461134140;-43.924849928
172.23.73.14;2023-10-09 10:24:27.653351;-20.471463990;-43.923535553
172.23.73.14;2023-10-09 10:25:10.145343;-20.471489364;-43.923577083
172.23.73.14;2023-10-09 10:25:50.878653;-20.471838807;-43.923757325
172.23.73.14;2023-10-09 10:26:33.329361;-20.474349276;-43.923141579
172.23.73.14;2023-10-09 10:27:15.505379;-20.474918399;-43.920592403
172.23.73.14;2023-10-09 10:27:59.553325;-20.474979203;-43.919656733
172.23.73.14;2023-10-09 10:28:45.538785;-20.475377193;-43.919399164
172.23.73.14;2023-10-09 10:29:30.872742;-20.475596423;-43.919145712
172.23.73.14;2023-10-09 10:30:15.904962;-20.475392896;-43.919400058
172.23.73.14;2023-10-09 10:31:01.798687;-20.475235341;-43.921630921
172.23.73.14;2023-10-09 10:31:45.117371;-20.472966620;-43.923818172
172.23.73.14;2023-10-09 10:32:32.133409;-20.469970707;-43.923564597
172.23.73.14;2023-10-09 10:33:16.067085;-20.467709072;-43.923489926
172.23.73.14;2023-10-09 10:34:01.677545;-20.466360855;-43.925215878
172.23.73.14;2023-10-09 10:34:46.470500;-20.464027699;-43.925831889
172.23.73.14;2023-10-09 10:35:31.052917;-20.461362512;-43.924605302
172.23.73.14;2023-10-09 10:36:15.348749;-20.461481889;-43.923878989
172.23.73.14;2023-10-09 10:39:11.312844;Erro;Erro;
172.23.73.14;2023-10-09 10:39:56.360568;Erro;Erro;
172.23.73.14;2023-10-09 10:40:43.464597;Erro;Erro;
172.23.73.14;2023-10-09 10:41:26.472580;Erro;Erro;
172.23.73.14;2023-10-09 10:42:11.528886;Erro;Erro;
172.23.73.14;2023-10-09 10:42:56.584546;Erro;Erro;
172.23.73.14;2023-10-09 10:43:41.640872;Erro;Erro;
172.23.73.14;2023-10-09 10:44:26.696528;Erro;Erro;
172.23.73.14;2023-10-09 10:45:09.704870;Erro;Erro;
172.23.73.14;2023-10-09 10:45:54.768569;Erro;Erro;
172.23.73.14;2023-10-09 10:46:37.782517;Erro;Erro;
172.23.73.14;2023-10-09 10:47:22.844679;Erro;Erro;
172.23.73.14;2023-10-09 10:48:07.908587;Erro;Erro;
172.23.73.14;2023-10-09 10:48:52.956588;Erro;Erro;
172.23.73.14;2023-10-09 10:49:38.012558;Erro;Erro;
172.23.73.14;2023-10-09 10:50:23.064556;Erro;Erro;
172.23.73.14;2023-10-09 10:50:33.977474;0.000000000;0.000000000
172.23.73.14;2023-10-09 10:50:47.659074;0.000000000;0.000000000
172.23.73.14;2023-10-09 10:51:06.076586;Erro;Erro;
172.23.73.14;2023-10-09 10:51:13.199672;-20.461490756;-43.923879931
172.23.73.14;2023-10-09 10:51:56.211781;-20.461284115;-43.924549984
172.23.73.14;2023-10-09 10:52:42.890625;-20.458148988;-43.924030449
172.23.73.14;2023-10-09 10:53:24.876752;-20.455034538;-43.922559347
172.23.73.14;2023-10-09 10:54:12.226893;-20.453345145;-43.925555339
172.23.73.14;2023-10-09 10:54:56.302985;-20.455356933;-43.926615283
172.23.73.14;2023-10-09 10:55:42.900996;-20.453887091;-43.930701661
172.23.73.14;2023-10-09 10:56:25.539152;-20.453836504;-43.932163956
172.23.73.14;2023-10-09 10:57:12.128793;-20.454411392;-43.931029629
172.23.73.14;2023-10-09 10:57:55.369790;-20.454286275;-43.931033989
172.23.73.14;2023-10-09 10:58:41.713347;-20.454285170;-43.931033686
172.23.73.14;2023-10-09 10:59:23.975096;-20.454284876;-43.931033744
172.23.73.14;2023-10-09 11:00:11.947729;-20.454284251;-43.931033463
172.23.73.14;2023-10-09 11:00:55.160341;-20.454283948;-43.931033228
172.23.73.14;2023-10-09 11:01:41.875067;-20.453492737;-43.931339298
172.23.73.14;2023-10-09 11:02:24.424467;-20.454400283;-43.930117299
172.23.73.14;2023-10-09 11:03:12.260095;-20.454795996;-43.928560292
172.23.73.14;2023-10-09 11:03:54.813351;-20.455642978;-43.926916479
172.23.73.14;2023-10-09 11:04:41.541473;-20.457279935;-43.926976697
172.23.73.14;2023-10-09 11:05:25.322583;-20.458991548;-43.928127143
172.23.73.14;2023-10-09 11:06:11.564514;-20.461297470;-43.930452076
172.23.73.14;2023-10-09 11:06:55.110440;-20.464086733;-43.931044818
172.23.73.14;2023-10-09 11:07:41.034801;-20.466047404;-43.932332174
172.23.73.14;2023-10-09 11:08:23.633704;-20.467230710;-43.932521207
172.23.73.14;2023-10-09 11:09:11.140854;-20.467818535;-43.931121405
172.23.73.14;2023-10-09 11:09:54.984049;-20.466069735;-43.929601825
172.23.73.14;2023-10-09 11:10:41.139219;-20.466276432;-43.928944606
172.23.73.14;2023-10-09 11:11:23.361297;-20.467910509;-43.929588493
172.23.73.14;2023-10-09 11:12:10.764965;-20.468008829;-43.929538664
172.23.73.14;2023-10-09 11:12:54.074886;-20.467501293;-43.929606460
172.23.73.14;2023-10-09 11:13:40.111532;-20.465382202;-43.929267480
172.23.73.14;2023-10-09 11:14:23.502640;-20.464785814;-43.928839206
172.23.73.14;2023-10-09 11:15:07.646239;-20.462094865;-43.926668595
172.23.73.14;2023-10-09 11:15:51.805791;-20.460709407;-43.924135070
172.23.73.14;2023-10-09 11:16:38.493269;-20.462877839;-43.921510762
172.23.73.14;2023-10-09 11:17:22.199547;-20.462296198;-43.919905552
172.23.73.14;2023-10-09 11:18:07.975760;-20.461158296;-43.918566612
172.23.73.14;2023-10-09 11:18:53.477222;-20.461447101;-43.915195837
172.23.73.14;2023-10-09 11:19:39.529378;-20.462739668;-43.912217352
172.23.73.14;2023-10-09 11:20:24.069537;-20.462674677;-43.911310750
172.23.73.14;2023-10-09 11:21:08.080718;-20.462130700;-43.911892070
172.23.73.14;2023-10-09 11:21:49.931913;-20.461231694;-43.912665012
172.23.73.14;2023-10-09 11:22:36.005541;-20.460352087;-43.913625974
172.23.73.14;2023-10-09 11:23:20.297101;-20.459409994;-43.913440035
172.23.73.14;2023-10-09 11:24:06.085355;-20.459418712;-43.913215293
172.23.73.14;2023-10-10 11:54:48.143833;-20.455526863;-43.925644374
172.23.73.14;2023-10-10 11:57:40.680538;Erro;Erro;
172.23.73.14;2023-10-10 11:58:21.656561;Erro;Erro;
172.23.73.14;2023-10-10 11:59:04.648569;Erro;Erro;
172.23.73.14;2023-10-10 11:59:45.608551;Erro;Erro;
172.23.73.14;2023-10-10 12:00:26.577259;Erro;Erro;
172.23.73.14;2023-10-10 12:01:13.676541;Erro;Erro;
172.23.73.14;2023-10-10 12:01:56.688659;Erro;Erro;
172.23.73.14;2023-10-10 12:02:43.784552;Erro;Erro;
172.23.73.14;2023-10-10 12:03:24.768585;Erro;Erro;
172.23.73.14;2023-10-10 12:04:11.852539;Erro;Erro;
172.23.73.14;2023-10-10 12:04:54.860546;Erro;Erro;
172.23.73.14;2023-10-10 12:05:39.912531;Erro;Erro;
172.23.73.14;2023-10-10 12:06:22.952546;Erro;Erro;
172.23.73.14;2023-10-10 12:07:05.928564;Erro;Erro;
172.23.73.14;2023-10-10 12:07:48.936590;Erro;Erro;
172.23.73.14;2023-10-10 12:08:31.960532;Erro;Erro;
172.23.73.14;2023-10-10 12:09:14.952938;Erro;Erro;
